Date,Time (UTC),Type,Symbol,Specification,Liquidity Indicator,Trading Fee Rate (bps),USD Amount USD,Fee (USD) USD,USD Balance USD,BTC Amount BTC,Fee (BTC) BTC,BTC Balance BTC,ETH Amount ETH,Fee (ETH) ETH,ETH Balance ETH,LTC Amount LTC,Fee (LTC) LTC,LTC Balance LTC,DOGE Amount DOGE,Fee (DOGE) DOGE,DOGE Balance DOGE,USDC Amount USDC,Fee (USDC) USDC,USDC Balance USDC,XRP Amount XRP,Fee (XRP) XRP,XRP Balance XRP,FET Amount FET,Fee (FET) FET,FET Balance FET,SHIB Amount SHIB,Fee (SHIB) SHIB,SHIB Balance SHIB,LRC Amount LRC,Fee (LRC) LRC,LRC Balance LRC,SUSHI Amount SUSHI,Fee (SUSHI) SUSHI,SUSHI Balance SUSHI,BONK Amount BONK,Fee (BONK) BONK,BONK Balance BONK,FTM Amount FTM,Fee (FTM) FTM,FTM Balance FTM,RNDR Amount RNDR,Fee (RNDR) RNDR,RNDR Balance RNDR,ALI Amount ALI,Fee (ALI) ALI,ALI Balance ALI,PEPE Amount PEPE,Fee (PEPE) PEPE,PEPE Balance PEPE,Trade ID,Order ID,Order Date,Order Time,Client Order ID,API Session,Tx Hash,Deposit Destination,Deposit Tx Output,Withdrawal Destination,Withdrawal Tx Output
2024-12-15,23:58:02.282,Sell,XRPUSD,Limit,Taker,30.00 ,$264.47 ,($0.79),$311.71 ,,,0.00008447 BTC ,,,0.0 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,(108.2 XRP),,"1,111.863706 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,470.721144 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877743666,73771235215427399,2024-12-15,23:58:02.282,,web,,,,,
2024-12-15,23:58:02.282,Sell,XRPUSD,Limit,Taker,30.00 ,$453.75 ,($1.36),$764.09 ,,,0.00008447 BTC ,,,0.0 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,(185.625 XRP),,926.238706 XRP ,,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,470.721144 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877743665,73771235215427399,2024-12-15,23:58:02.282,,web,,,,,
2024-12-16,00:02:17.820,Buy,XRPUSD,Limit,Taker,30.00 ,($549.88),($1.65),$212.56 ,,,0.00008447 BTC ,,,0.0 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,224.555614 XRP ,,"1,150.79432 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,470.721144 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877745065,73771235215944536,2024-12-16,00:02:17.820,,web,,,,,
2024-12-16,00:02:17.829,Buy,XRPUSD,Limit,Maker,8.77831 ,($0.00),($0.00),$212.56 ,,,0.00008447 BTC ,,,0.0 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,0.000093 XRP ,,"1,150.794413 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,470.721144 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877745068,73771235215944536,2024-12-16,00:02:17.820,,web,,,,,
2024-12-16,00:02:17.829,Buy,XRPUSD,Limit,Maker,10.00 ,($209.88),($0.21),$2.48 ,,,0.00008447 BTC ,,,0.0 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,85.6699 XRP ,,"1,236.464313 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,470.721144 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877745066,73771235215944536,2024-12-16,00:02:17.820,,web,,,,,
2024-12-16,00:05:48.655,Sell,SUSHIUSD,Limit,Maker,9.99999 ,$261.36 ,($0.26),$263.57 ,,,0.00008447 BTC ,,,0.0 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,236.464313 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,(117.68031 SUSHI),,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877745738,73771235216334769,2024-12-16,00:05:47.617,,web,,,,,
2024-12-16,16:00:27.535,Buy,ETHUSD,Limit,Maker,9.99987 ,($250.96),($0.25),$12.36 ,,,0.00008447 BTC ,0.0637 ETH ,,0.0637 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,236.464313 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877950437,73771235289698925,2024-12-16,15:59:14.129,a836150e-c7f7-458b-bcc1-f4a134570f19,mobile,,,,,
2024-12-16,16:00:27.547,Buy,ETHUSD,Limit,Maker,9.99533 ,($11.43),($0.01),$0.92 ,,,0.00008447 BTC ,0.0029 ETH ,,0.0666 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,236.464313 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877950439,73771235289698925,2024-12-16,15:59:14.129,a836150e-c7f7-458b-bcc1-f4a134570f19,mobile,,,,,
2024-12-16,16:00:28.524,Buy,ETHUSD,Limit,Maker,9.87085 ,($0.35),($0.00),$0.56 ,,,0.00008447 BTC ,0.00009 ETH ,,0.06669 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,236.464313 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877950451,73771235289698925,2024-12-16,15:59:14.129,a836150e-c7f7-458b-bcc1-f4a134570f19,mobile,,,,,
2024-12-16,16:45:53.515,Sell,XRPUSD,StopLimit,Taker,30.00 ,$235.07 ,($0.71),$234.93 ,,,0.00008447 BTC ,,,0.06669 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,(92.701457 XRP),,"1,143.762856 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877974250,73771235295073295,2024-12-16,16:45:07.454,e00c0678-4998-4b8a-b3ab-02b7568ec637,mobile,,,,,
2024-12-16,16:45:53.515,Sell,XRPUSD,StopLimit,Taker,30.00 ,$142.68 ,($0.43),$377.18 ,,,0.00008447 BTC ,,,0.06669 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,(56.246588 XRP),,"1,087.516268 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877974249,73771235295073295,2024-12-16,16:45:07.454,e00c0678-4998-4b8a-b3ab-02b7568ec637,mobile,,,,,
2024-12-16,16:45:53.515,Sell,XRPUSD,StopLimit,Taker,29.99999 ,$117.08 ,($0.35),$493.91 ,,,0.00008447 BTC ,,,0.06669 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,(46.142084 XRP),,"1,041.374184 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877974248,73771235295073295,2024-12-16,16:45:07.454,e00c0678-4998-4b8a-b3ab-02b7568ec637,mobile,,,,,
2024-12-16,16:45:53.515,Sell,XRPUSD,StopLimit,Taker,30.00 ,$81.50 ,($0.24),$575.16 ,,,0.00008447 BTC ,,,0.06669 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,(32.12 XRP),,"1,009.254184 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877974247,73771235295073295,2024-12-16,16:45:07.454,e00c0678-4998-4b8a-b3ab-02b7568ec637,mobile,,,,,
2024-12-16,16:45:53.515,Sell,XRPUSD,StopLimit,Taker,29.99998 ,$11.75 ,($0.04),$586.87 ,,,0.00008447 BTC ,,,0.06669 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,(4.626854 XRP),,"1,004.62733 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877974246,73771235295073295,2024-12-16,16:45:07.454,e00c0678-4998-4b8a-b3ab-02b7568ec637,mobile,,,,,
2024-12-16,16:45:53.515,Sell,XRPUSD,StopLimit,Taker,26.25271 ,$0.00 ,($0.00),$586.87 ,,,0.00008447 BTC ,,,0.06669 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,(0.000075 XRP),,"1,004.627255 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877974245,73771235295073295,2024-12-16,16:45:07.454,e00c0678-4998-4b8a-b3ab-02b7568ec637,mobile,,,,,
2024-12-16,16:48:39.424,Buy,XRPUSD,Limit,Maker,10.00 ,($522.77),($0.52),$63.58 ,,,0.00008447 BTC ,,,0.06669 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,210.793772 XRP ,,"1,215.421027 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877975753,73771235295498264,2024-12-16,16:47:42.255,9531015e-eca0-4288-bc9d-94528b069e9d,mobile,,,,,
2024-12-16,16:48:39.425,Buy,XRPUSD,Limit,Maker,9.99999 ,($62.35),($0.06),$1.17 ,,,0.00008447 BTC ,,,0.06669 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,25.1395 XRP ,,"1,240.560527 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877975756,73771235295498264,2024-12-16,16:47:42.255,9531015e-eca0-4288-bc9d-94528b069e9d,mobile,,,,,
2024-12-16,16:48:39.445,Buy,XRPUSD,Limit,Maker,7.07414 ,($0.00),($0.00),$1.17 ,,,0.00008447 BTC ,,,0.06669 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,0.000057 XRP ,,"1,240.560584 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877975758,73771235295498264,2024-12-16,16:47:42.255,9531015e-eca0-4288-bc9d-94528b069e9d,mobile,,,,,
2024-12-16,17:48:59.763,Sell,XRPUSD,StopLimit,Taker,30.00 ,$267.83 ,($0.80),$268.20 ,,,0.00008447 BTC ,,,0.06669 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,(107.561727 XRP),,"1,132.998857 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877998668,73771235301336990,2024-12-16,17:43:34.183,665ca864-05a6-4b16-ab8d-7395338c4073,mobile,,,,,
2024-12-16,17:48:59.763,Sell,XRPUSD,StopLimit,Taker,30.00 ,$498.00 ,($1.49),$764.71 ,,,0.00008447 BTC ,,,0.06669 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,(200.0 XRP),,932.998857 XRP ,,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877998667,73771235301336990,2024-12-16,17:43:34.183,665ca864-05a6-4b16-ab8d-7395338c4073,mobile,,,,,
2024-12-16,17:48:59.763,Sell,XRPUSD,StopLimit,Taker,29.99884 ,$0.34 ,($0.00),$765.04 ,,,0.00008447 BTC ,,,0.06669 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,(0.134896 XRP),,932.863961 XRP ,,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877998666,73771235301336990,2024-12-16,17:43:34.183,665ca864-05a6-4b16-ab8d-7395338c4073,mobile,,,,,
2024-12-16,17:48:59.763,Sell,XRPUSD,StopLimit,Taker,29.99974 ,$1.21 ,($0.00),$766.24 ,,,0.00008447 BTC ,,,0.06669 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,(0.484812 XRP),,932.379149 XRP ,,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877998665,73771235301336990,2024-12-16,17:43:34.183,665ca864-05a6-4b16-ab8d-7395338c4073,mobile,,,,,
2024-12-16,17:48:59.763,Sell,XRPUSD,StopLimit,Taker,29.99997 ,$11.75 ,($0.04),$777.95 ,,,0.00008447 BTC ,,,0.06669 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,(4.715007 XRP),,927.664142 XRP ,,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877998664,73771235301336990,2024-12-16,17:43:34.183,665ca864-05a6-4b16-ab8d-7395338c4073,mobile,,,,,
2024-12-16,17:48:59.763,Sell,XRPUSD,StopLimit,Taker,30.00 ,$105.68 ,($0.32),$883.31 ,,,0.00008447 BTC ,,,0.06669 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,(42.407175 XRP),,885.256967 XRP ,,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877998663,73771235301336990,2024-12-16,17:43:34.183,665ca864-05a6-4b16-ab8d-7395338c4073,mobile,,,,,
2024-12-16,17:48:59.763,Sell,XRPUSD,StopLimit,Taker,29.99959 ,$1.71 ,($0.01),$885.02 ,,,0.00008447 BTC ,,,0.06669 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,(0.686343 XRP),,884.570624 XRP ,,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877998662,73771235301336990,2024-12-16,17:43:34.183,665ca864-05a6-4b16-ab8d-7395338c4073,mobile,,,,,
2024-12-16,17:48:59.763,Sell,XRPUSD,StopLimit,Taker,29.99957 ,$1.05 ,($0.00),$886.06 ,,,0.00008447 BTC ,,,0.06669 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,(0.420361 XRP),,884.150263 XRP ,,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877998661,73771235301336990,2024-12-16,17:43:34.183,665ca864-05a6-4b16-ab8d-7395338c4073,mobile,,,,,
2024-12-16,17:48:59.763,Sell,XRPUSD,StopLimit,Taker,29.99997 ,$33.50 ,($0.10),$919.46 ,,,0.00008447 BTC ,,,0.06669 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,(13.430396 XRP),,870.719867 XRP ,,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877998660,73771235301336990,2024-12-16,17:43:34.183,665ca864-05a6-4b16-ab8d-7395338c4073,mobile,,,,,
2024-12-16,17:48:59.763,Sell,XRPUSD,StopLimit,Taker,29.99944 ,$1.10 ,($0.00),$920.56 ,,,0.00008447 BTC ,,,0.06669 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,(0.439575 XRP),,870.280292 XRP ,,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140877998659,73771235301336990,2024-12-16,17:43:34.183,665ca864-05a6-4b16-ab8d-7395338c4073,mobile,,,,,
2024-12-16,18:33:40.123,Buy,XRPUSD,Limit,Maker,10.00 ,($430.48),($0.43),$489.65 ,,,0.00008447 BTC ,,,0.06669 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,175.204051 XRP ,,"1,045.484343 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140878017661,73771235305869551,2024-12-16,18:31:13.704,99c411fd-d3f3-4858-b456-3983d2c8f980,mobile,,,,,
2024-12-16,18:33:43.425,Buy,XRPUSD,Limit,Maker,10.00 ,($487.32),($0.49),$1.84 ,,,0.00008447 BTC ,,,0.06669 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,198.339542 XRP ,,"1,243.823885 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140878017670,73771235305869551,2024-12-16,18:31:13.704,99c411fd-d3f3-4858-b456-3983d2c8f980,mobile,,,,,
2024-12-16,19:01:06.569,Sell,ETHUSD,StopLimit,Maker,9.99887 ,$64.09 ,($0.06),$65.86 ,,,0.00008447 BTC ,(0.015725 ETH),,0.050965 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,243.823885 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140878031213,73771235308572885,2024-12-16,18:58:58.896,d20dd837-12b0-45e9-89d8-3a982fd668fb,mobile,,,,,
2024-12-16,19:01:13.538,Sell,ETHUSD,StopLimit,Maker,9.99986 ,$207.44 ,($0.21),$273.10 ,,,0.00008447 BTC ,(0.0509 ETH),,0.000065 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,243.823885 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140878031233,73771235308572885,2024-12-16,18:58:58.896,d20dd837-12b0-45e9-89d8-3a982fd668fb,mobile,,,,,
2024-12-16,19:01:15.051,Sell,ETHUSD,StopLimit,Maker,9.81475 ,$0.26 ,($0.00),$273.36 ,,,0.00008447 BTC ,(0.000065 ETH),,0.0 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,243.823885 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140878031245,73771235308572885,2024-12-16,18:58:58.896,d20dd837-12b0-45e9-89d8-3a982fd668fb,mobile,,,,,
2024-12-16,19:01:30.404,Credit,BTC,Commission referral credit,,,,,$273.36 ,0.00001564 BTC ,,0.00010011 BTC ,,,0.0 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,243.823885 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",,,,,,,,,,,
2024-12-16,19:16:06.352,Buy,ETHUSD,Limit,Maker,9.54691 ,($0.18),($0.00),$273.19 ,,,0.00010011 BTC ,0.000044 ETH ,,0.000044 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,243.823885 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140878037095,73771235309450390,2024-12-16,19:06:09.038,97508db6-65d1-4464-8f3c-05f722feaf07,mobile,,,,,
2024-12-16,19:16:06.352,Buy,ETHUSD,Limit,Maker,9.99989 ,($272.36),($0.27),$0.55 ,,,0.00010011 BTC ,0.0673 ETH ,,0.067344 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,243.823885 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140878037093,73771235309450390,2024-12-16,19:06:09.038,97508db6-65d1-4464-8f3c-05f722feaf07,mobile,,,,,
2024-12-16,19:24:59.913,Sell,XRPUSD,Limit,Maker,10.00 ,$986.00 ,($0.99),$985.57 ,,,0.00010011 BTC ,,,0.067344 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,(400.0 XRP),,843.823885 XRP ,,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140878040817,73771235311200923,2024-12-16,19:21:07.397,a9ac0b35-354e-4a4a-87e2-3bcc3cf79667,mobile,,,,,
2024-12-16,20:02:21.106,Buy,ETHUSD,Limit,Maker,9.99997 ,($982.36),($0.98),$2.22 ,,,0.00010011 BTC ,0.2422 ETH ,,0.309544 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,843.823885 XRP ,,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140878049919,73771235314407957,2024-12-16,19:56:43.667,5353e320-a140-43a0-af43-4d17da22235c,mobile,,,,,
2024-12-16,20:02:22.483,Buy,ETHUSD,Limit,Maker,9.70026 ,($0.25),($0.00),$1.97 ,,,0.00010011 BTC ,0.000061 ETH ,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,843.823885 XRP ,,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",2840140878049925,73771235314407957,2024-12-16,19:56:43.667,5353e320-a140-43a0-af43-4d17da22235c,mobile,,,,,
2024-12-17,19:01:19.596,Credit,BTC,Commission referral credit,,,,,$1.97 ,0.00000353 BTC ,,0.00010364 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,843.823885 XRP ,,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,"86,393,223.332569 PEPE ",,,,,,,,,,,
2024-12-26,21:12:44.110,Sell,PEPEUSD,Limit,Maker,9.99999 ,$0.50 ,($0.00),$2.47 ,,,0.00010364 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,843.823885 XRP ,,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,"(29,250.0 PEPE)",,"86,363,973.332569 PEPE ",2840140881521102,73771236694503785,2024-12-26,21:12:42.559,2af472db-d8f5-4d91-9be0-a73ebf8e2bc5,mobile,,,,,
2024-12-26,21:12:48.557,Sell,PEPEUSD,Limit,Maker,9.99999 ,$0.50 ,($0.00),$2.97 ,,,0.00010364 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,843.823885 XRP ,,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,"(29,250.0 PEPE)",,"86,334,723.332569 PEPE ",2840140881521110,73771236694503785,2024-12-26,21:12:42.559,2af472db-d8f5-4d91-9be0-a73ebf8e2bc5,mobile,,,,,
2024-12-26,21:12:54.067,Sell,PEPEUSD,Limit,Maker,9.99999 ,$0.50 ,($0.00),$3.47 ,,,0.00010364 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,843.823885 XRP ,,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,881.679047 FTM ,,,0.0 RNDR ,,,0.0 ALI ,"(29,250.0 PEPE)",,"86,305,473.332569 PEPE ",2840140881521118,73771236694503785,2024-12-26,21:12:42.559,2af472db-d8f5-4d91-9be0-a73ebf8e2bc5,mobile,,,,,
